0.0 -0.698902145622 -0.19145 0.452247089739
0.05 -0.698902145622 -0.19145 0.452247089739
0.1 -0.698902145622 -0.19145 0.452247089739
0.15 -0.698902145622 -0.19145 0.452247089739
0.2 -0.698902145622 -0.19145 0.452247089739
0.25 -0.698902145622 -0.19145 0.452247089739
0.3 -0.698902145622 -0.19145 0.452247089739
0.35 -0.698902145622 -0.19145 0.452247089739
0.4 -0.698902145622 -0.19145 0.452247089739
0.45 -0.698902145622 -0.19145 0.452247089739
0.5 -0.698902145622 -0.19145 0.452247089739
0.55 -0.698902145622 -0.19145 0.452247089739
0.6 -0.698902145622 -0.19145 0.452247089739
0.65 -0.698902145622 -0.19145 0.452247089739
0.7 -0.698902145622 -0.19145 0.452247089739
